Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111426643065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.54830891113e-05	0.0	0.0	0.0	0.0	0.0	9.35679185015e-05	0.000408943812134	0.0	0.0	0.0	0.0	0.0	0.00121232966616	0.0	0.0	0.000137827976574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29263948833e-05	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.0	0.00064501659094	0.0	0.00464291674469	0.00111570736662	0.0	0.000341333689332	0.0	0.00152018193026	0.0	0.0	0.000105411905806	0.0	0.000489356895324	0.000768832115541	0.000797834434493	0.00066724837814	0.000891413144524	0.000391405991829	0.0	0.0011024466324	0.002823666157	0.00127730883813	0.0	0.000150079336583	0.0	0.0	0.00202848189343	0.0	0.0	0.0	0.0	0.000853096510131	0.0	0.0	0.0	0.00236061787936	0.0	0.0	0.000622652669539	0.000660563285058	0.00106855196011	0.00116557404892	0.00105836990601	0.0	0.0014239464068	9.2066286411e-05	0.0	0.000909033787041	0.0	0.00386706510901	0.0	0.0	0.0	0.0	0.000358001049994	0.000608191470259	0.00368049430921	0.00128275676857	0.000944248206746	0.000458741411211	0.000119375482769	0.000972135444507	0.0297977870578	0.00208708818358	0.000721529524792	0.0021363336369	0.0	0.000511164043585	0.00026586427235	0.0	0.000793769757868	0.0012597164312	0.00066890565518	0.000601539811715	0.00253601004273	0.000343031073613	0.000922383825963	9.36195664894e-05	0.00232699270913	0.000439375244049	0.00118794990836	0.000135631198534	0.0	0.000555289531114	0.000770213991121	0.0	0.000943858285421	0.00139506286717	0.00219592369837	0.0018147133647	0.00020376302145	0.000164477037818	0.00063582998875	0.000318007225389	0.00109456872084	0.00117275728268	0.000629841783744	0.000539744784833	0.000502163232978	0.0	0.00178260285719	0.00116802382883	0.00059688166281	0.00410421769874	0.00629679585994	0.00102219034372	0.000655725600326
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34964421597e-05	0.000156870342056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220324335407	0.0	0.0	0.0	5.08125603891e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178659108698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014333692611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119376332562	0.0	0.000154839242458	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.0	0.0	0.0	0.0	5.071397121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38628746463e-05	0.0	0.000148568857421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000251799240466	0.0	0.0	7.24014732022e-05	5.08125603891e-05	0.0	7.77049365946e-05	0.0	0.0	0.0	0.0	0.0	5.68146116901e-05	0.0	0.00033419081189	0.0	0.0	0.0	0.0	0.0	0.0	0.000511179765168	0.0	0.000205271349293	0.000131068974632	0.0	0.0	0.002743693455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000795610377601	0.0	0.0	0.000158500627671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154042798224	0.0	0.000209746285649	0.0	0.0	0.000151226113725	0.0	0.0	0.0	0.0	0.0	0.0	0.000125968356749	0.0	0.0	0.0	0.0	0.0	0.000119376332562	0.000579418969234	0.000516130808192	9.29263948833e-05	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.00260977334474	0.00209630392056	0.00176598337593	0.00122182019597	0.00344855004228	0.0	0.00805547506823	0.0	0.0241814986115	0.0	0.0	0.00463812385548	0.0	0.00137019930691	0.0572139232649	0.0464151915126	0.00819762293144	0.0199082268944	0.00892405661371	0.0	0.00558572960414	0.00501985094578	0.00391012909633	0.0	0.00202607104387	0.0	0.0	0.00143186957183	0.0	0.0	0.0	0.0	0.00170619302026	0.0	0.0	0.0	0.00862412398595	0.0	0.0	0.00344631012442	0.00381094202918	0.00579267641535	0.00393705012079	0.00617742434935	0.0	0.000299778190905	0.0	0.0	0.00778360180154	0.0249427529178	0.00391480665356	0.0	0.0	0.0	0.0	0.00161100472497	0.00224563004403	0.00613415718202	0.0029193774733	0.00262747327095	0.00747093155401	0.0	0.025032487696	0.0	0.0	0.00639069007673	0.0101992702665	0.000298052951354	0.0805367348671	0.0363347838879	0.0111384892402	0.0170660497942	0.0042432553472	0.00544680319218	0.00667162336629	0.00919303640491	0.0054884971778	0.00334364136912	0.00168515219681	0.0042550723824	0.00165986203307	0.00144619988844	0.00257699277215	0.0	0.00230658728309	0.00390241755501	0.00168913823787	0.00996294856834	0.0128923051173	0.0192927582071	0.00957765386927	0.000316964700033	0.00190793363868	0.00267048595275	0.00413409393006	0.0057073940444	0.00816586552383	0.00587852331494	0.00421982286324	0.000639116841972	0.0	0.00386230619057	0.0155437017221	0.0214081556395	0.00560105003593	0.0061935696983	0.0185852789767	0.00825442814529
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	0.0	0.0	0.0	0.000488728078388	0.00060856765452	0.0	0.000136533475733	0.0	0.000494942954037	0.0	0.0	0.000351373019354	0.0	0.000293614137194	0.000128138685924	0.000938628746463	0.000381284787509	0.000519991000972	0.00133078037222	0.0	0.00124943951672	0.000313740684112	0.000312810327706	0.0	0.000375198341457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000629498101164	0.0	0.0	0.00228788655319	0.00127031400973	0.00551147853111	0.005750165308	0.000259192630043	0.0	0.00217339188406	0.0	0.0	0.00011362922338	0.000831425097259	0.000477415445557	0.0	0.0	0.0	0.0	0.0	0.0	0.00112459548337	0.000707727872314	0.000656868317736	0.000524275898527	0.0	0.000243033861127	0.00102090919256	0.0	0.000206151292798	0.00151610774232	0.000596105902708	0.0	0.0	0.000696155577511	0.000396884878934	0.000663008648001	0.0	0.00185930487257	0.0	0.000600304378822	0.00138357573894	0.0	0.0	0.0	0.0	0.00122068078681	0.0	0.00230658728309	0.0	0.0	0.000314619428474	0.000288633696655	0.000548980924593	0.0	0.000362245371466	0.000263163260508	0.00133524297637	0.0015105343206	0.00680196276524	0.0138993455725	0.0	0.00255152080103	0.00127823368394	0.0	0.000297100476198	0.000539087920997	0.000875426438788	0.00067598879744	0.0	0.00353120300556	0.00108001863583
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234843595098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159168443416	0.0	0.000309678484915	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.29498101164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000524611834083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000319034122674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7638943122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79211785618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000319034122674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231432564821
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.0	0.00129003318188	0.00176598337593	0.0146618423516	0.000811423539361	0.0	0.000887467592262	0.0	0.00197977181615	0.0	0.0	0.01307107632	0.0	0.000685099653454	0.00948226275834	0.00258122905277	0.0305027830007	0.00207996400389	0.00148734276895	0.0	0.00117594307456	0.0135954296448	0.00125124131082	0.0	0.0	0.0	0.0	0.00113356341104	0.0	0.0	0.0	0.00902071542865	0.00466359425538	0.0	0.0	0.0	0.00144784563268	0.0	0.0	0.00139010828548	0.000457313043502	0.0028119788424	0.00341901721016	0.00190074595365	0.0	0.0031476710045	0.0	0.0	0.00448835432351	0.00581997568082	0.00582446843579	0.0	0.0	0.0	0.00221371014233	0.000537001574992	0.000374271674006	0.00439614598045	0.000442329920196	0.000903193936887	0.000917482822423	0.0	0.0036455079169	0.00102090919256	0.0	0.00371072327036	0.00165393571889	0.000894158854062	0.00136310411623	0.000886214241167	0.00162436301419	0.00198442439467	0.0	0.00086002155666	0.000656225249143	0.00422668340456	0.000514546610419	0.000691787869472	0.000187239132979	0.00172862315535	0.0	0.000309899976093	0.000678155992671	0.0	0.000256287475899	0.00154042798224	0.0	0.00461441828428	0.00192422464437	0.00141166523467	0.00110899150065	0.000950894100099	0.0	0.00209823896287	0.000556512644431	0.00265823832205	0.00469102913071	0.00167957808998	0.000196270830848	0.00200865293191	0.0	0.00207970333338	0.000718783894663	0.000716257995372	0.00135197759488	0.00330323717243	0.00250901266185	0.00262290240131
