Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Sphaerisporangium	3.0014256772e-05	0.0	1.42602495544e-05	0.0	5.82750582751e-05	0.000509379610764	0.0	0.000178420090102	0.0	5.20779085512e-05	0.000112854079675	0.0	0.0	0.000109397221311	0.0	5.91610956635e-05	1.19592905749e-05	1.78329410086e-05	8.34128845102e-05	2.02007959114e-05	0.0	0.0	1.82828726049e-05	4.06917599186e-05	6.6636458139e-05	0.0	3.81359164061e-05	0.0	1.74028053322e-05	2.42488906133e-05	0.0	4.96770988574e-05	0.0	0.0	2.00104054108e-05	0.0	0.0	4.41949882883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1692707508e-05	1.84651746806e-05	4.24389674599e-05	0.0	0.0	9.23847269569e-06	0.0	3.54842715966e-05	0.0	0.0	0.0	1.45674911867e-05	0.0	3.17651917029e-05	1.15805076895e-05	2.40044168127e-05	1.32994640316e-05	2.11412020888e-05	2.44893960915e-05	0.0	4.05476637788e-05	6.25899730863e-05	0.0	9.14369313766e-05	4.54380225373e-05	0.0	0.0	1.78269007933e-05	0.0	9.99860019597e-05	3.64817044252e-05	3.99185661251e-05	0.0	5.55833472292e-05	0.0	1.78494930744e-05	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7683433318e-05	0.0	0.0	0.0	0.0	0.00018468926032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Streptosporangium	1.5007128386e-05	0.0	4.27807486631e-05	0.0	5.82750582751e-05	0.00012295369915	8.57467469828e-05	0.0	0.0	2.97588048864e-05	2.82135199187e-05	1.89408288507e-05	8.10635538262e-05	1.82328702184e-05	2.21832782449e-05	1.47902739159e-05	0.0	0.0	1.85361965578e-05	0.0	0.0	0.0	1.82828726049e-05	2.03458799593e-05	2.66545832556e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.97416790859e-05	1.75460144228e-05	1.66414271688e-05	0.0	0.0	1.93749636719e-05	0.0	2.25509651813e-05	0.0	5.23468853603e-05	0.0	0.0	2.7069460235e-05	0.0	0.0	0.0	0.0	1.84651746806e-05	2.121948373e-05	1.85807986027e-05	0.000121009704978	6.46693088699e-05	7.99105002397e-05	1.77421357983e-05	0.0	0.0	0.0	1.45674911867e-05	6.27195183141e-05	0.0	2.31610153789e-05	0.0	0.0	0.0	2.44893960915e-05	0.0	2.70317758525e-05	0.0	1.62350840166e-05	0.0	2.27190112686e-05	8.3715284318e-05	0.0	0.0	6.08726088478e-05	7.99888015678e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	1.69666943789e-05	1.95660255532e-05	0.0	2.21719657665e-05	0.0	1.39530340873e-05	0.0	2.03433965335e-05	2.28237549642e-05	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.000166278683073	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__	3.0014256772e-05	2.39635753654e-05	0.0	0.0	1.1655011655e-05	0.000140518513314	0.000107183433728	0.0	0.0	9.67161158808e-05	0.000112854079675	0.0	0.0	0.0	0.0	4.43708217476e-05	2.39185811498e-05	1.78329410086e-05	6.48766879524e-05	4.04015918227e-05	3.28677074774e-05	2.05621697201e-05	0.0	2.03458799593e-05	1.33272916278e-05	1.80183426728e-05	5.72038746091e-05	0.0	0.0	4.84977812265e-05	5.10451494347e-05	2.98062593145e-05	0.0	1.66414271688e-05	0.0	4.24223141372e-05	3.87499273439e-05	0.0	0.0	0.0	3.48979235735e-05	0.0	0.0	2.7069460235e-05	1.94882388479e-05	0.0	0.0	3.1692707508e-05	3.69303493611e-05	5.30487093249e-05	1.85807986027e-05	0.0	9.23847269569e-06	0.000239731500719	1.77421357983e-05	0.0	0.0	2.04336010135e-05	0.0	0.0	9.52955751088e-05	6.94830461367e-05	0.0	5.31978561264e-05	6.34236062663e-05	2.44893960915e-05	1.5158175562e-05	2.70317758525e-05	2.08633243621e-05	3.24701680331e-05	0.000137155397065	0.0	0.0	0.0	1.78269007933e-05	4.56544566359e-05	0.0	0.0	1.99592830626e-05	0.0	0.0	0.0	0.000107096958446	4.34121988279e-05	0.0	0.0	1.69666943789e-05	5.86980766597e-05	4.20221036265e-05	0.0	0.0	1.39530340873e-05	7.69112444239e-05	2.03433965335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166278683073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus	9.00427703159e-05	2.39635753654e-05	4.27807486631e-05	6.71035855683e-05	4.662004662e-05	0.000562074053257	0.000235803554203	8.92100450511e-05	0.0	2.97588048864e-05	5.64270398375e-05	1.89408288507e-05	0.0	0.0	2.21832782449e-05	7.39513695794e-05	2.39185811498e-05	3.56658820173e-05	0.000129753375905	4.04015918227e-05	4.93015612161e-05	6.16865091604e-05	5.48486178148e-05	4.06917599186e-05	1.33272916278e-05	0.0	3.81359164061e-05	2.05279796362e-05	0.0	2.42488906133e-05	5.10451494347e-05	8.94187779434e-05	3.50920288456e-05	1.66414271688e-05	2.00104054108e-05	0.0	0.0	0.000154682459009	6.76528955439e-05	0.0	5.23468853603e-05	1.60105028899e-05	3.67215041128e-05	2.7069460235e-05	1.94882388479e-05	0.0	0.0	0.0	1.84651746806e-05	0.000116707160515	0.0	4.84038819913e-05	5.54308361742e-05	7.99105002397e-05	0.0	0.0	2.08925288317e-05	6.13008030405e-05	5.82699647467e-05	0.000229971567152	0.0	2.31610153789e-05	2.40044168127e-05	3.98983920948e-05	0.0	7.34681882745e-05	0.0	9.46112154838e-05	8.34532974484e-05	4.87052520497e-05	4.57184656883e-05	4.54380225373e-05	0.0	0.0	0.0	6.08726088478e-05	0.000239966404703	1.82408522126e-05	0.000119755698375	0.0	0.0	0.0	0.000124946451521	0.00010853049707	0.0	0.0	3.39333887579e-05	9.78301277661e-05	0.000147077362693	0.0	1.75497095523e-05	1.39530340873e-05	0.0	0.000162747172268	0.000159766284749	0.0	0.0	0.0001154307877	0.0	7.81112695034e-05	0.0	0.0	0.0	0.0	0.0	5.90684899141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinocorallia	0.0	0.0	0.0	0.0	0.0	3.51296283285e-05	0.0	4.46050225255e-05	0.0	0.0	2.82135199187e-05	0.0	0.0	3.64657404369e-05	2.21832782449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.121948373e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95660255532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinomadura	6.00285135439e-05	0.0	4.27807486631e-05	0.0	1.1655011655e-05	7.02592566571e-05	4.28733734914e-05	8.92100450511e-05	0.0	4.46382073296e-05	2.82135199187e-05	1.89408288507e-05	2.02658884565e-05	9.11643510921e-05	0.0	4.43708217476e-05	4.78371622995e-05	1.78329410086e-05	2.78042948367e-05	2.02007959114e-05	0.0	0.0	1.82828726049e-05	4.06917599186e-05	1.33272916278e-05	0.0	3.81359164061e-05	0.0	0.000121819637326	2.42488906133e-05	5.10451494347e-05	1.9870839543e-05	0.0	3.32828543376e-05	4.00208108216e-05	0.0	3.87499273439e-05	4.41949882883e-05	0.0	4.9515981283e-05	8.72448089339e-05	1.60105028899e-05	0.000220329024677	0.00016241676141	1.94882388479e-05	0.0	0.0	6.3385415016e-05	5.53955240417e-05	3.18292255949e-05	5.57423958082e-05	2.42019409957e-05	0.0	0.0	7.09685431932e-05	0.0	2.08925288317e-05	0.0	0.0	0.000125439036628	0.0	4.63220307578e-05	0.0	0.000265989280632	4.22824041775e-05	4.8978792183e-05	0.0	4.05476637788e-05	6.25899730863e-05	1.62350840166e-05	0.000137155397065	2.27190112686e-05	4.1857642159e-05	0.000173197661832	0.0	0.0	9.99860019597e-05	0.0	1.99592830626e-05	0.0	1.85277824097e-05	0.0	5.35484792232e-05	4.34121988279e-05	0.0	0.0	6.78667775157e-05	0.0	0.0	2.21719657665e-05	0.0	4.18591022618e-05	0.0	2.03433965335e-05	4.56475099283e-05	0.0	0.0	2.30861575399e-05	0.0	5.85834521276e-05	0.0	0.0	0.0	0.0	8.20950660865e-05	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000576701268743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	2.14366867457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32994640316e-05	0.0	0.0	1.5158175562e-05	0.0	0.0	0.0	9.14369313766e-05	0.0	2.09288210795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86878630659e-05	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae;g__Tsukamurella	0.0	2.39635753654e-05	1.42602495544e-05	0.0	2.331002331e-05	1.75648141643e-05	0.0	4.46050225255e-05	0.0	0.0	0.0	0.0	2.02658884565e-05	0.0	2.21832782449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82828726049e-05	0.0	0.0	0.0	1.9067958203e-05	0.0	0.0	0.0	0.0	0.0	1.75460144228e-05	0.0	2.00104054108e-05	4.24223141372e-05	0.0	0.0	2.25509651813e-05	0.0	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.1692707508e-05	1.84651746806e-05	3.18292255949e-05	0.0	0.0	0.00252210304592	0.0	1.77421357983e-05	0.0	0.0	0.0	0.00157328904816	0.0	1.58825958515e-05	3.47415230684e-05	0.0	2.65989280632e-05	0.0	0.0	3.0316351124e-05	2.70317758525e-05	0.0	0.0	4.57184656883e-05	0.0	2.09288210795e-05	0.0	0.00563330065068	0.0	0.0	0.0	3.99185661251e-05	1.37334340452e-05	3.70555648194e-05	0.0	0.0	0.0	5.42740841248e-05	0.0	0.0	0.0	0.0	4.4343931533e-05	0.00473842157912	0.0	0.0	0.0	0.0	0.0	1.80982372317e-05	0.0	0.0	1.95278173759e-05	0.0	0.0	0.0	0.0	1.64190132173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00763358778626	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	0.000510242365123	0.000215672178289	0.000270944741533	6.71035855683e-05	0.000128205128205	0.000860675894049	0.000278676927694	0.00102591551809	0.000136591495813	0.000245510140313	0.000394989278862	0.000265171603909	0.000263456549935	3.64657404369e-05	0.000332749173673	0.000207063834822	0.000275063683222	3.56658820173e-05	0.00016682576902	0.000202007959114	4.93015612161e-05	0.000328994715522	0.00010969723563	0.000122075279756	0.000199909374417	9.00917133642e-05	0.000114407749218	0.000390031613089	0.000522084159967	0.000169742234293	0.000408361195477	0.000109289617486	0.000210552173074	0.000282904261869	0.00024012486493	0.000318167356029	0.000290624455079	0.000309364918018	0.000270611582176	0.000321853878339	0.000279183388588	8.00525144495e-05	0.000330493537015	0.000297764062585	0.000194882388479	0.000177612006572	0.0	0.000190156245048	0.000240047270847	0.000434999416464	0.000167227187425	0.000217817468961	0.000360300435132	0.000239731500719	0.000372584851764	0.00689655172414	0.000313387932475	0.000183902409122	0.000145674911867	0.000397223615989	4.76477875544e-05	0.000335834722994	0.000120022084063	0.000718171057706	0.00050738885013	0.000122446980457	0.000257688984554	0.000473056077419	0.00050071978469	0.000129880672132	0.00027431079413	4.54380225373e-05	0.00041857642159	0.000216497077289	0.000151528656743	6.08726088478e-05	0.000119983202352	0.000109445113276	0.000119755698375	0.0	0.000129694476868	0.000379294957608	0.000356989861488	0.000499240286521	0.000162822252374	0.0	6.78667775157e-05	1.95660255532e-05	8.4044207253e-05	0.000110859828832	0.000350994191046	1.39530340873e-05	1.9227811106e-05	0.000142403775734	0.000456475099283	0.0	0.00010858942339	0.000207775417859	0.0	0.000351500712765	0.0	0.000332557366146	0.0	0.0	0.000262704211477	5.90684899141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845070423
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	2.14366867457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12111570686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__Yaniella	0.0	2.39635753654e-05	0.0	0.0	2.331002331e-05	3.51296283285e-05	2.14366867457e-05	0.0	0.0	7.4397012216e-05	5.64270398375e-05	0.0	0.0	0.0	0.0	1.47902739159e-05	1.19592905749e-05	1.78329410086e-05	0.000139021474184	6.06023877341e-05	1.64338537387e-05	0.0	1.82828726049e-05	4.06917599186e-05	2.66545832556e-05	0.0	0.0	6.15839389087e-05	5.22084159967e-05	2.42488906133e-05	5.10451494347e-05	0.0	0.0	1.66414271688e-05	4.00208108216e-05	2.12111570686e-05	3.87499273439e-05	0.0	0.000112754825907	4.9515981283e-05	5.23468853603e-05	0.0	0.0	2.7069460235e-05	3.89764776957e-05	2.22015008215e-05	0.0	3.1692707508e-05	3.69303493611e-05	5.30487093249e-05	0.0	2.42019409957e-05	0.0	0.0	0.0	0.0	4.17850576634e-05	8.1734404054e-05	0.0	2.09065061047e-05	0.0	2.31610153789e-05	0.000144026500876	0.0	0.0	7.34681882745e-05	0.0	0.0	2.08633243621e-05	6.49403360662e-05	0.0	4.54380225373e-05	0.0	0.000389694739121	0.0	6.08726088478e-05	0.0	0.0	0.0	0.0	0.0	0.000223114680946	0.0	0.0	5.42740841248e-05	0.0	0.0	0.0	0.0	4.4343931533e-05	0.0	0.0	0.0	2.03433965335e-05	2.28237549642e-05	0.0	0.0	4.61723150799e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	1.5007128386e-05	0.0	1.42602495544e-05	0.0	2.331002331e-05	3.51296283285e-05	0.0	0.0	0.0	0.0	4.23202798781e-05	0.0	0.0	0.0	4.43665564897e-05	0.0	1.19592905749e-05	3.56658820173e-05	0.0	0.0	1.64338537387e-05	0.0	1.82828726049e-05	0.0	0.0	1.80183426728e-05	0.0	0.0	0.0	0.0	7.6567724152e-05	9.93541977149e-06	1.75460144228e-05	0.0	0.0	2.12111570686e-05	0.0	0.0	6.76528955439e-05	0.0	1.74489617868e-05	0.0	0.0	0.0	3.89764776957e-05	2.22015008215e-05	0.000715819613457	3.1692707508e-05	1.84651746806e-05	2.121948373e-05	1.85807986027e-05	0.0	9.23847269569e-06	0.0	0.0	0.0	2.08925288317e-05	2.04336010135e-05	2.91349823733e-05	0.0	0.0	0.0	0.0	0.0	6.34236062663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041134444685	0.0	0.0	0.0	0.0	0.0	0.0	0.000148222259278	0.000758589915216	3.56989861488e-05	0.0	0.0	5.78285383837e-05	0.0	3.91320511065e-05	2.10110518133e-05	2.21719657665e-05	0.0	0.000209295511309	1.9227811106e-05	0.000122060379201	0.000319532569498	0.0	0.0	0.00013851694524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	1.5007128386e-05	0.0	0.0	1.1183930928e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.82135199187e-05	0.0	2.02658884565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104416831993	4.84977812265e-05	2.55225747173e-05	0.0	5.26380432685e-05	0.0	0.000520270540681	2.12111570686e-05	0.000135624745704	0.0	0.0	0.0	0.0	0.0	0.0	2.7069460235e-05	1.94882388479e-05	0.0	0.0	9.5078122524e-05	0.0	0.0	0.000130065590219	2.42019409957e-05	0.0	0.0	0.0	0.0	0.000396958047802	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.0	0.0	4.5474526686e-05	2.70317758525e-05	0.0	0.0	0.0	2.27190112686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95278173759e-05	0.0	0.000332557366146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.00045021385158	2.39635753654e-05	0.00144028520499	3.35517927841e-05	0.000407925407925	0.00154570364646	2.14366867457e-05	0.00709219858156	0.0	0.000208311634205	0.000804085317684	0.00102280475794	0.000182392996109	3.64657404369e-05	0.00113134719049	8.87416434952e-05	0.00118396976691	0.000695484699337	3.70723931157e-05	0.00030301193867	8.21692686935e-05	0.000246746036642	0.000164545853444	0.000223804679552	0.000279873124184	0.000306311825438	3.81359164061e-05	0.00127273473745	0.00506421635168	0.00118819564005	0.000561496643781	0.000188772975658	0.00056147246153	0.00134795560067	0.000260135270341	0.000721179340333	0.00247999535001	0.000419852388739	0.00266101389139	0.000148547943849	0.000715407433258	3.20210057798e-05	0.0201233842538	0.00032483352282	0.00113031785318	0.000355224013143	0.000715819613457	0.000538776027636	3.69303493611e-05	0.000976096251578	0.000947620728739	0.000968077639827	0.00607891503377	0.0011986575036	0.00117098096269	0.0137931034483	0.000292495403644	0.000306504015203	0.00147131660985	0.000585382170932	0.000381182300435	0.00133175838429	0.000936172255695	0.000492080169169	0.000993636498171	0.000220404564823	0.000272847160116	0.000986659818617	0.000730216352674	1.62350840166e-05	0.0262881177708	0.000681570338059	0.000586006990226	0.000173197661832	1.78269007933e-05	4.56544566359e-05	0.0	0.000182408522126	0.000459063510439	0.0	0.000222333388917	6.69344042838e-05	0.000124946451521	0.000933362274799	2.71370420624e-05	0.0	0.0	9.78301277661e-05	6.30331554398e-05	0.00277149572081	3.50994191046e-05	0.000320919784007	5.7683433318e-05	6.10301896005e-05	0.000410827589355	0.0	1.80982372317e-05	0.00159294487026	0.0	0.000214805991134	0.0	0.000997672098437	0.0	0.0	0.000443313356867	2.9534244957e-05	0.0	0.0	0.00632911392405	0.00361010830325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115340253749	0.0	0.0	0.0131578947368	0.0	0.00724637681159	0.00625	0.0	0.0	0.0	0.0	0.0103092783505	0.00609756097561	0.0	0.0	0.00751879699248	0.00335570469799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
