Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	4.5021385158e-05	4.79271507309e-05	5.70409982175e-05	0.0	1.1655011655e-05	0.000158083327478	0.0	0.000267630135153	0.0	5.95176097728e-05	0.000112854079675	0.0	0.0	0.0	0.0	1.47902739159e-05	2.39185811498e-05	0.0	3.70723931157e-05	4.04015918227e-05	1.64338537387e-05	2.05621697201e-05	3.65657452099e-05	0.0	3.99818748834e-05	3.60366853457e-05	1.9067958203e-05	0.0	3.48056106644e-05	0.0	2.55225747173e-05	9.93541977149e-06	3.50920288456e-05	3.32828543376e-05	2.00104054108e-05	2.12111570686e-05	0.0	0.0	4.51019303626e-05	0.0	1.74489617868e-05	1.60105028899e-05	0.0	2.7069460235e-05	1.94882388479e-05	0.0	0.0	3.1692707508e-05	3.69303493611e-05	0.0	1.85807986027e-05	2.42019409957e-05	0.000110861672348	0.000159821000479	0.000177421357983	0.0	4.17850576634e-05	2.04336010135e-05	1.45674911867e-05	0.000104532530523	0.0	1.15805076895e-05	0.0	0.0	8.4564808355e-05	0.0	0.0	1.35158879263e-05	0.000104316621811	1.62350840166e-05	0.000182873862753	2.27190112686e-05	2.09288210795e-05	0.0	2.67403511899e-05	0.0	7.99888015678e-05	3.64817044252e-05	5.98778491877e-05	0.0	1.85277824097e-05	0.0	0.0	6.51182982418e-05	0.0	0.0	1.69666943789e-05	1.95660255532e-05	0.0	2.21719657665e-05	0.0	1.39530340873e-05	1.9227811106e-05	6.10301896005e-05	9.12950198567e-05	0.0	0.0	9.23446301598e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.64190132173e-05	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69303493611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18591022618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004	0.0	0.0	0.0	0.0	1.1655011655e-05	0.0	2.14366867457e-05	0.0	0.0	0.0	1.41067599594e-05	0.0	0.000101329442283	0.0	0.0	0.0	0.0	0.0	0.0	4.04015918227e-05	0.0	2.05621697201e-05	1.82828726049e-05	6.10376398779e-05	5.33091665112e-05	0.0	0.0	2.05279796362e-05	0.0	0.0	0.0	9.93541977149e-06	7.01840576913e-05	0.0	2.00104054108e-05	2.12111570686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41389204699e-05	0.0	0.0	0.0	0.0	0.0	2.121948373e-05	1.85807986027e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	4.22824041775e-05	2.44893960915e-05	0.0	1.35158879263e-05	0.0	0.0	0.0	0.0	0.0	2.16497077289e-05	0.0	1.5218152212e-05	0.0	0.0	1.99592830626e-05	0.0	0.0	0.0	0.0	4.34121988279e-05	2.71370420624e-05	0.0	0.0	3.91320511065e-05	0.0	0.0	0.0	0.0	3.8455622212e-05	4.0686793067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000498836049218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	3.0014256772e-05	0.0	0.0	1.1183930928e-05	1.1655011655e-05	0.0	0.0	8.92100450511e-05	0.0	1.48794024432e-05	1.41067599594e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02007959114e-05	3.28677074774e-05	0.0	0.0	2.03458799593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93541977149e-06	0.0	0.0	2.00104054108e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.60105028899e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.87106789915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32994640316e-05	0.0	2.44893960915e-05	1.5158175562e-05	4.05476637788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04363044239e-05	3.99944007839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91320511065e-05	0.0	0.0	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	4.5021385158e-05	9.58543014618e-05	0.000128342245989	1.1183930928e-05	5.82750582751e-05	0.000685027752406	0.0	0.00187341094607	9.56140470694e-05	9.67161158808e-05	0.000253921679269	0.000170467459656	4.05317769131e-05	0.0	4.43665564897e-05	0.000325386026149	9.56743245991e-05	0.00012483058706	0.00016682576902	0.0	1.64338537387e-05	4.11243394403e-05	0.0	2.03458799593e-05	0.000133272916278	3.60366853457e-05	1.9067958203e-05	0.000123167877817	0.00015662524799	0.000121244453066	0.000102090298869	0.000129160457029	0.00012282210096	6.65657086752e-05	4.00208108216e-05	8.48446282745e-05	9.68748183597e-05	2.20974941442e-05	0.000270611582176	0.0	0.000191938579655	3.20210057798e-05	7.34430082256e-05	5.41389204699e-05	0.000233858866174	4.44030016429e-05	0.000715819613457	0.0007923176877	0.000258512445528	7.42681930549e-05	9.29039930136e-05	7.2605822987e-05	5.54308361742e-05	7.99105002397e-05	0.000550006209748	0.0	0.00012535517299	4.0867202027e-05	0.0	0.000752634219769	3.17651917029e-05	0.000104224569205	0.000528097169879	0.000199491960474	6.34236062663e-05	0.000122446980457	4.5474526686e-05	0.00021625420682	0.000458993135966	0.000162350840166	4.57184656883e-05	0.000363504180298	6.27864632385e-05	0.0	6.23941527765e-05	1.5218152212e-05	0.000579918811366	1.82408522126e-05	0.0001596742645	0.0	0.000148222259278	0.0	0.000142795944595	0.000347297590623	0.000217096336499	0.0	1.69666943789e-05	7.82641022129e-05	2.10110518133e-05	2.21719657665e-05	7.01988382092e-05	9.76712386108e-05	1.9227811106e-05	0.000142403775734	0.000365180079427	0.000113323008348	0.0	0.000738757041278	0.0	3.90556347517e-05	0.0	0.000332557366146	0.0	0.0	0.000213447171825	0.000147671224785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000576701268743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324675324675	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15	0.0	0.0	9.98217468806e-05	0.0	0.00018648018648	0.0	0.000107183433728	4.46050225255e-05	5.46365983254e-05	0.000200871932983	1.41067599594e-05	1.89408288507e-05	2.02658884565e-05	0.00023702731284	0.0	0.0	0.0	3.56658820173e-05	1.85361965578e-05	8.08031836454e-05	1.64338537387e-05	0.0	1.82828726049e-05	6.10376398779e-05	6.6636458139e-05	5.40550280185e-05	1.9067958203e-05	2.05279796362e-05	1.74028053322e-05	0.0	0.0	2.98062593145e-05	1.75460144228e-05	0.0	0.0	0.0	3.87499273439e-05	0.0	2.25509651813e-05	4.9515981283e-05	1.74489617868e-05	4.80315086697e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.84651746806e-05	2.121948373e-05	1.85807986027e-05	0.0	6.46693088699e-05	7.99105002397e-05	5.32264073949e-05	0.0	0.0	0.0	2.91349823733e-05	0.0	0.0	0.0	2.40044168127e-05	0.0	0.0	4.8978792183e-05	0.0	1.35158879263e-05	2.08633243621e-05	1.62350840166e-05	9.14369313766e-05	0.0	0.0	0.0	0.0	0.000243490435391	1.99972003919e-05	0.0	1.99592830626e-05	0.0	3.70555648194e-05	0.0	0.0	0.0	2.71370420624e-05	0.0	0.0	3.91320511065e-05	0.0	0.0	0.0	0.0	3.8455622212e-05	8.13735861339e-05	2.28237549642e-05	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.000166278683073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12	0.0	0.0	0.0	0.0	0.0	1.75648141643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82828726049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5158175562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21719657665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__C0119;o__	7.50356419299e-05	4.79271507309e-05	8.55614973262e-05	0.0	0.00020979020979	3.51296283285e-05	0.000171493493966	0.000223025112628	1.36591495813e-05	6.69573109944e-05	4.23202798781e-05	9.47041442534e-05	0.000101329442283	3.64657404369e-05	8.87331129794e-05	0.000118322191327	7.17557434493e-05	0.00012483058706	0.000139021474184	6.06023877341e-05	8.21692686935e-05	6.16865091604e-05	3.65657452099e-05	6.10376398779e-05	0.000133272916278	0.000216220112074	3.81359164061e-05	0.00016422383709	1.74028053322e-05	4.84977812265e-05	0.000102090298869	4.96770988574e-05	8.77300721141e-05	6.65657086752e-05	0.0	0.000127266942412	1.93749636719e-05	6.62924824325e-05	0.000112754825907	0.000148547943849	5.23468853603e-05	4.80315086697e-05	7.34430082256e-05	2.7069460235e-05	7.79529553914e-05	4.44030016429e-05	0.000715819613457	6.3385415016e-05	0.000110791048083	5.30487093249e-05	5.57423958082e-05	0.00016941358697	0.000203246399305	7.99105002397e-05	0.000354842715966	0.0	2.08925288317e-05	0.000102168005068	0.000116539929493	0.000167252048838	0.0	4.63220307578e-05	0.000312057418565	1.32994640316e-05	8.4564808355e-05	0.000122446980457	1.5158175562e-05	0.000135158879263	0.000104316621811	4.87052520497e-05	4.57184656883e-05	0.000249909123955	0.000188359389716	0.0	4.45672519832e-05	0.000106527065484	7.99888015678e-05	7.29634088505e-05	0.000179633547563	0.0	0.000222333388917	0.0	0.000178494930744	0.000173648795311	0.000162822252374	0.0	3.39333887579e-05	5.86980766597e-05	0.000147077362693	2.21719657665e-05	3.50994191046e-05	2.79060681745e-05	1.9227811106e-05	2.03433965335e-05	0.000205413794678	0.0	0.0	0.000484809308339	0.0	5.85834521276e-05	0.0	0.0	0.0	0.0	0.0	0.000236273959656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00649350649351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781	7.50356419299e-05	9.58543014618e-05	0.000342245989305	4.47357237122e-05	0.0002331002331	0.00242394435467	0.000192930180711	0.00303314153174	0.0	0.000305027750086	0.00152353007561	0.000132585801955	0.000101329442283	3.64657404369e-05	0.000133099669469	0.00153818848725	0.000167430068048	7.13317640345e-05	0.00151070001946	0.000202007959114	0.00013147082991	0.000616865091604	0.000182828726049	0.000386571719227	0.000279873124184	9.00917133642e-05	3.81359164061e-05	0.000554255450179	0.00062650099196	0.000193991124906	0.000587019218499	0.000596125186289	0.000298282245188	0.000299545689038	0.000380197702805	0.000233322727755	0.000484374091799	0.000662924824325	0.000157856756269	0.000569433784754	0.000453673006456	8.00525144495e-05	0.000734430082256	0.000460180823994	0.000467717732349	0.000288619510679	0.000715819613457	0.0007923176877	0.000424699017653	0.000392560449004	0.000501681562274	0.000459836878918	0.000157054035827	0.00255713600767	0.000425811259159	0.0	0.00025071034598	0.000551707227365	4.370247356e-05	0.000815353738083	9.52955751088e-05	0.000138966092273	0.000744136921193	0.00218111210118	0.000105706010444	0.00017142577264	0.000106107228934	0.000202738318894	0.000813669650122	0.000292231512298	0.00178302016184	0.00149945474373	0.000167430568636	0.0	0.00021392280952	0.000228272283179	0.000499930009799	0.000547225566378	0.000658656341064	0.0	0.000463194560243	0.0	0.000571183778381	0.000130236596484	0.000732700135685	0.0	6.78667775157e-05	9.78301277661e-05	0.000441232088078	0.000266063589198	0.00022814622418	0.000279060681745	0.000442239655438	0.000203433965335	0.00155201533756	0.0	0.0	0.00397081909687	0.0	0.000820168329786	0.0	0.000665114732291	0.0	0.0117647058824	0.0	0.000236273959656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115340253749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845070423
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	1.5007128386e-05	2.39635753654e-05	4.27807486631e-05	1.1183930928e-05	3.4965034965e-05	1.75648141643e-05	0.000107183433728	0.000624470315358	2.73182991627e-05	1.48794024432e-05	8.46405597562e-05	0.0	0.0	0.0	0.0	1.47902739159e-05	2.39185811498e-05	0.0	1.85361965578e-05	0.0	1.64338537387e-05	4.11243394403e-05	0.0	2.03458799593e-05	2.66545832556e-05	0.0	1.9067958203e-05	2.05279796362e-05	1.74028053322e-05	0.000193991124906	2.55225747173e-05	3.97416790859e-05	1.75460144228e-05	0.0	0.0	0.0	0.0	8.83899765767e-05	9.02038607252e-05	0.0	3.48979235735e-05	6.40420115596e-05	0.000110164512338	8.12083807049e-05	3.89764776957e-05	0.0	0.0	0.0	1.84651746806e-05	4.24389674599e-05	0.0	0.0	0.00012933861774	0.000239731500719	0.000177421357983	0.0	2.08925288317e-05	4.0867202027e-05	0.000145674911867	4.18130122094e-05	4.76477875544e-05	0.0	9.60176672508e-05	3.98983920948e-05	0.0	2.44893960915e-05	3.0316351124e-05	0.000175706543041	6.25899730863e-05	9.74105040994e-05	9.14369313766e-05	9.08760450745e-05	0.0	0.0	4.45672519832e-05	1.5218152212e-05	0.000219969204311	0.0	3.99185661251e-05	0.0	9.26389120486e-05	0.0	8.9247465372e-05	0.000195354894725	0.0	0.0	1.69666943789e-05	3.91320511065e-05	6.30331554398e-05	2.21719657665e-05	0.0	2.79060681745e-05	1.9227811106e-05	2.03433965335e-05	2.28237549642e-05	0.0	0.0	0.00016160310278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00751879699248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales	0.0	0.0	1.42602495544e-05	1.1183930928e-05	1.1655011655e-05	0.000263472212464	0.0	0.000936705473036	0.0	3.7198506108e-05	2.82135199187e-05	1.89408288507e-05	0.0	1.82328702184e-05	4.43665564897e-05	2.95805478317e-05	0.0	1.78329410086e-05	0.0	4.04015918227e-05	1.64338537387e-05	0.000143935188041	5.48486178148e-05	4.06917599186e-05	1.33272916278e-05	0.0	0.0	2.05279796362e-05	0.000104416831993	2.42488906133e-05	0.0	2.98062593145e-05	1.75460144228e-05	3.32828543376e-05	0.0	0.0	0.0	2.20974941442e-05	0.0	0.0	1.74489617868e-05	3.20210057798e-05	7.34430082256e-05	2.7069460235e-05	0.0	0.0	0.0	6.3385415016e-05	1.84651746806e-05	8.48779349198e-05	1.85807986027e-05	4.84038819913e-05	1.84769453914e-05	0.000319642000959	0.000124194950588	0.0	0.0	0.0	0.0	0.000146345542733	1.58825958515e-05	1.15805076895e-05	0.000312057418565	0.000465481241106	0.0	2.44893960915e-05	0.000136423580058	2.70317758525e-05	2.08633243621e-05	1.62350840166e-05	0.000182873862753	6.81570338059e-05	4.1857642159e-05	0.0	2.67403511899e-05	1.5218152212e-05	0.0	5.47225566378e-05	0.000199592830626	0.0	0.0	0.0	0.0	0.00010853049707	0.0	0.0	0.0	3.91320511065e-05	0.0	0.0	0.0	0.0	1.9227811106e-05	2.03433965335e-05	0.000114118774821	0.0	0.0	0.00013851694524	0.0	1.95278173759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales]	0.000105049898702	4.79271507309e-05	0.000285204991087	1.1183930928e-05	8.15850815851e-05	0.000597203681585	2.14366867457e-05	0.00200722601365	0.000122932346232	0.000357105658637	0.000352668998984	9.47041442534e-05	8.10635538262e-05	0.0	0.000177466225959	0.000221854108738	0.000119592905749	0.000178329410086	0.000129753375905	6.06023877341e-05	1.64338537387e-05	0.000185059527481	9.14143630247e-05	0.000101729399797	0.000253218540928	0.000558568622858	5.72038746091e-05	0.000246335755635	0.000295847690648	0.00101845340576	0.000102090298869	0.000149031296572	0.000105276086537	0.000316187116207	8.00416216433e-05	0.000190900413618	0.000135624745704	0.000154682459009	0.000360815442901	0.000247579906415	0.000139591694294	6.40420115596e-05	0.000110164512338	0.000189486221645	0.000116929433087	8.88060032858e-05	0.0	0.000285234367572	0.000203116921486	0.00023341432103	0.000185807986027	0.000314625232944	0.000332585017045	0.00167812050503	0.000958075333109	0.0	2.08925288317e-05	8.1734404054e-05	0.000335052297293	0.00035541060378	4.76477875544e-05	0.000115805076895	0.000120022084063	0.00033248660079	0.00016912961671	9.7957584366e-05	0.000121265404496	0.000378444861935	0.000438129811604	0.000113645588116	0.000228592328441	0.000590694292984	0.0	0.0	7.13076031732e-05	0.000289144892027	0.000259963605095	0.000164167669914	0.000319348529001	0.0	0.000555833472292	0.0	0.000249892903042	0.000412415888865	0.000189959294437	0.0	1.69666943789e-05	0.000136962178873	0.000189099466319	2.21719657665e-05	0.000140397676418	5.5812136349e-05	0.000153822488848	0.000223777361868	0.000524946364176	0.0	0.0	0.000646412411118	0.0	0.000156222539007	0.0	0.000166278683073	0.0	0.0	0.0	0.000147671224785	0.0	0.0	0.0	0.00361010830325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00414937759336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
