Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__	0.0	2.39635753654e-05	0.0	0.0	1.1655011655e-05	0.0	4.28733734914e-05	0.0	0.0	0.0	0.0	0.0	4.05317769131e-05	0.0	0.0	0.0	2.39185811498e-05	0.0	0.0	0.0	0.0	0.0	1.82828726049e-05	2.03458799593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75460144228e-05	0.0	0.0	0.0	1.93749636719e-05	0.0	2.25509651813e-05	2.47579906415e-05	1.74489617868e-05	0.0	0.0	0.0	1.94882388479e-05	0.0	0.0	0.0	1.84651746806e-05	2.121948373e-05	0.0	0.0	0.0	0.0	1.77421357983e-05	0.0	0.0	0.0	0.0	4.18130122094e-05	0.0	2.31610153789e-05	9.60176672508e-05	0.0	0.0	2.44893960915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56544566359e-05	3.99944007839e-05	0.0	0.0	0.0	1.85277824097e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.95660255532e-05	0.0	0.0	0.0	1.39530340873e-05	0.0	4.0686793067e-05	0.0	3.7774336116e-05	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00699300699301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.000105049898702	0.0	0.000114081996435	1.1183930928e-05	0.00013986013986	0.00012295369915	2.14366867457e-05	0.0	0.0	2.23191036648e-05	2.82135199187e-05	0.000208349117357	0.000547178988327	0.000127630091529	0.000488032121387	0.0	0.000167430068048	0.000160496469078	5.56085896735e-05	0.000262610346848	4.93015612161e-05	0.000287870376082	0.0	4.06917599186e-05	1.33272916278e-05	0.000234238454747	3.81359164061e-05	0.000451615551997	1.74028053322e-05	0.000218240015519	0.000153135448304	0.000168902136115	0.000403558331725	0.000282904261869	0.000100052027054	0.000275745041892	0.000251874527735	0.000243072435586	0.00139815984124	0.000396127850264	0.000401326121096	4.80315086697e-05	0.0	0.000189486221645	0.00027283534387	0.000111007504107	0.0	0.0	7.38606987222e-05	0.000297072772219	0.000148646388822	0.000338827173939	0.000138577090435	0.000159821000479	0.000177421357983	0.0	0.000355172990139	0.000183902409122	0.000640969612213	0.000543569158722	0.000222356341921	0.000683249953678	0.000144026500876	0.0	0.000295976829243	0.00017142577264	0.000181898106744	0.000175706543041	0.000375539838518	1.62350840166e-05	4.57184656883e-05	0.000272628135224	0.000293003495113	0.0	7.13076031732e-05	4.56544566359e-05	0.000579918811366	0.000127685965488	0.000339307812063	0.0	0.000629944601931	0.000356983489514	0.000124946451521	0.000238767093553	0.0	2.89142691918e-05	0.0	5.86980766597e-05	2.10110518133e-05	0.00037692341803	8.77485477615e-05	0.000348825852182	1.9227811106e-05	0.000162747172268	0.000958597708495	0.000169984512522	0.000180982372317	9.23446301598e-05	0.0	0.000117166904255	0.0	0.000166278683073	0.0	0.0	0.000837369674083	0.00348504090493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00507614213198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00645161290323	0.0	0.0030487804878	0.0	1.53137011684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74028053322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	4.5021385158e-05	0.000119817876827	9.98217468806e-05	3.35517927841e-05	0.000128205128205	0.000632333309914	0.000171493493966	0.000133815067577	0.0	0.0	5.64270398375e-05	5.6822486552e-05	2.02658884565e-05	7.29314808737e-05	0.000133099669469	0.000103531917411	4.78371622995e-05	8.91647050432e-05	0.000287311046646	4.04015918227e-05	6.57354149548e-05	0.000164497357761	5.48486178148e-05	2.03458799593e-05	7.99637497668e-05	0.000324330168111	0.0	0.0	3.48056106644e-05	0.0	5.10451494347e-05	8.94187779434e-05	0.0	6.65657086752e-05	2.00104054108e-05	0.0	1.93749636719e-05	0.000176779953153	0.000202958686632	0.0	0.000122142732507	3.20210057798e-05	3.67215041128e-05	2.7069460235e-05	0.0	2.22015008215e-05	0.0	0.0	9.23258734028e-05	0.000116707160515	5.57423958082e-05	9.68077639827e-05	0.000157054035827	0.000159821000479	8.87106789915e-05	0.0	2.08925288317e-05	2.04336010135e-05	4.370247356e-05	0.000501756146513	3.17651917029e-05	0.000185288123031	0.000288053001752	9.30962482212e-05	0.000274835627154	4.8978792183e-05	4.5474526686e-05	9.46112154838e-05	0.000417266487242	6.49403360662e-05	0.000137155397065	6.81570338059e-05	2.09288210795e-05	0.0	8.02210535698e-05	0.000106527065484	0.000239966404703	1.82408522126e-05	0.000199592830626	0.0	7.41111296389e-05	0.0	5.35484792232e-05	8.68243976557e-05	0.0	0.0	3.39333887579e-05	0.000136962178873	0.00012606631088	0.0	3.50994191046e-05	4.18591022618e-05	7.69112444239e-05	2.03433965335e-05	0.000114118774821	0.0	0.000199080609549	0.00016160310278	0.0	0.0	0.0	0.000498836049218	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	0.0	0.0	0.0	0.0	0.0	5.26944424928e-05	6.43100602371e-05	0.0	0.000177568944558	0.0	0.0	0.0	0.0	0.0	2.21832782449e-05	2.95805478317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74028053322e-05	0.0	0.0	0.0	1.75460144228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67215041128e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99972003919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales;f__Nitriliruptoraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82328702184e-05	0.0	0.0	0.0	1.78329410086e-05	3.70723931157e-05	2.02007959114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77421357983e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69666943789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	1.5007128386e-05	0.0	0.0	1.1183930928e-05	1.1655011655e-05	0.0	0.0	0.0	0.0	2.23191036648e-05	0.0	1.89408288507e-05	0.0	0.0	2.21832782449e-05	0.0	1.19592905749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.40550280185e-05	0.0	0.0	0.0	0.0	0.0	1.9870839543e-05	0.0	1.66414271688e-05	0.0	0.0	1.93749636719e-05	0.0	2.25509651813e-05	0.0	3.48979235735e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77154180871e-05	0.0	3.54842715966e-05	0.0	0.0	0.0	2.91349823733e-05	2.09065061047e-05	0.0	0.0	0.0	0.0	0.0	2.44893960915e-05	0.0	1.35158879263e-05	0.0	1.62350840166e-05	0.0	0.0	2.09288210795e-05	0.0	0.0	4.56544566359e-05	0.0	3.64817044252e-05	0.0	0.0	0.0	0.0	3.56989861488e-05	0.0	0.0	0.0	0.0	0.0	4.20221036265e-05	0.0	0.0	0.0	9.61390555299e-05	2.03433965335e-05	2.28237549642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	0.000210099797404	0.000239635753654	7.13012477718e-05	0.00011183930928	0.00020979020979	0.00519918499262	0.000493043795151	0.00120433560819	1.36591495813e-05	0.000200871932983	0.00100157995712	0.000246230775059	0.000101329442283	0.000182328702184	0.000199649504204	0.000414127669644	0.000191348649198	0.000160496469078	0.000157557670742	0.000161606367291	0.000147904683648	0.000966421976847	0.000164545853444	6.10376398779e-05	0.000173254791161	0.000324330168111	9.53397910152e-05	0.00166276635054	0.00142703003724	0.00138218676496	0.00163344478191	0.00119225037258	0.00140368115383	0.00161421843537	0.00136070756794	0.00137872520946	0.00137562242071	0.000441949882883	0.000202958686632	0.00163402738234	0.000279183388588	6.40420115596e-05	0.00176263219741	0.00205727897786	0.000876970748153	0.00115447804272	0.00286327845383	0.000887395810224	0.00033237314425	0.000286463030354	0.00187666065888	0.000145211645974	0.000138577090435	0.0011986575036	0.000283874172773	0.0	0.00123265920107	0.000265636813176	8.740494712e-05	0.00160980097006	7.94129792573e-05	0.000138966092273	0.0011282075902	0.0051335931162	0.0	0.000244893960915	7.57908778099e-05	0.000351413086083	0.00360935511464	0.000422112184431	0.000502903122571	0.000908760450745	0.000125572926477	0.0	0.000249576611106	4.56544566359e-05	0.000699902013718	0.000328335339827	0.000518941359626	0.0	0.000555833472292	0.0	0.000535484792232	0.000369003690037	0.000189959294437	1.44571345959e-05	0.0	3.91320511065e-05	0.000147077362693	0.000310407520731	0.000122847966866	0.0	0.000249961544378	8.13735861339e-05	0.00159766284749	5.66615041741e-05	0.00010858942339	0.00207775417859	0.0	0.00261672752836	0.0	0.000166278683073	0.00350877192982	0.0	0.000114933092521	0.000324876694527	0.0	0.0	0.00632911392405	0.00361010830325	0.0	0.0	0.0	0.00507614213198	0.0	0.0	0.0	0.000576701268743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0	0.0	0.0	0.0	0.0	0.0	0.00552486187845	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__	0.00022510692579	9.58543014618e-05	9.98217468806e-05	6.71035855683e-05	0.000314685314685	0.00110658329235	0.000257240240948	0.000312235157679	4.0977448744e-05	0.00023063073787	5.64270398375e-05	9.47041442534e-05	0.000121595330739	0.000109397221311	0.000155282947714	0.00025143465657	0.000167430068048	0.000160496469078	0.000176093867299	0.000101003979557	0.00013147082991	0.000287870376082	0.000219394471259	0.000142421159715	0.0002398912493	0.000342348510784	0.000133475707421	0.000143695857454	3.48056106644e-05	0.000193991124906	7.6567724152e-05	0.000248385494287	0.000157914129805	6.65657086752e-05	8.00416216433e-05	6.36334712059e-05	0.000135624745704	0.000353559906307	0.000293162547357	7.42739719244e-05	0.000261734426802	4.80315086697e-05	3.67215041128e-05	8.12083807049e-05	1.94882388479e-05	4.44030016429e-05	0.0	6.3385415016e-05	0.000276977620208	0.000318292255949	5.57423958082e-05	0.000266221350952	0.000184769453914	0.000399552501199	0.000141937086386	0.0	0.000146247701822	8.1734404054e-05	0.000189377385427	0.000794447231979	4.76477875544e-05	0.000196868630721	0.000168030917689	7.97967841896e-05	0.000866789285639	0.000293872753098	9.09490533719e-05	0.000364928974009	0.001210072813	0.000227291176232	4.57184656883e-05	0.000249909123955	0.000125572926477	0.0	8.91345039665e-05	0.000243490435391	0.000379946807447	0.000164167669914	0.000419144944314	0.0	0.000352027865785	0.0	0.00028559188919	0.000347297590623	2.71370420624e-05	0.0	3.39333887579e-05	0.000391320511065	0.00012606631088	0.000110859828832	3.50994191046e-05	9.76712386108e-05	0.000230733733272	8.13735861339e-05	0.000296708814534	0.0	0.000162884135085	0.000369378520639	0.0	5.85834521276e-05	0.00404858299595	0.0	0.0	0.0	0.0	0.000265808204613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00724637681159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__AK1AB1_02E	1.5007128386e-05	0.0	2.85204991087e-05	1.1183930928e-05	2.331002331e-05	0.000105388884986	0.0	4.46050225255e-05	0.0	7.4397012216e-06	2.82135199187e-05	1.89408288507e-05	2.02658884565e-05	1.82328702184e-05	6.65498347346e-05	0.0	1.19592905749e-05	0.0	9.26809827891e-06	0.0	0.0	2.05621697201e-05	1.82828726049e-05	0.0	2.66545832556e-05	0.00012612839871	0.0	2.05279796362e-05	0.0	0.0	0.0	1.9870839543e-05	0.0	0.0	4.00208108216e-05	0.0	3.87499273439e-05	4.41949882883e-05	2.25509651813e-05	0.0	3.48979235735e-05	0.0	0.0	0.0	1.94882388479e-05	0.0	0.0	0.0	9.23258734028e-05	0.0	1.85807986027e-05	2.42019409957e-05	8.31462542612e-05	0.0	7.09685431932e-05	0.0	4.17850576634e-05	0.0	4.370247356e-05	0.000209065061047	0.0	1.15805076895e-05	0.0	1.32994640316e-05	4.22824041775e-05	0.0	1.5158175562e-05	0.00010812710341	0.000146043270535	4.87052520497e-05	0.0	0.0	0.0	2.16497077289e-05	1.78269007933e-05	3.04363044239e-05	1.99972003919e-05	3.64817044252e-05	5.98778491877e-05	0.0	3.70555648194e-05	0.000267737617135	1.78494930744e-05	0.000151942695898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39530340873e-05	0.0	0.0	4.56475099283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	0.000750356419299	0.000647016534867	0.000855614973262	0.000436173306194	0.00132867132867	0.00505866647931	0.00100752427705	0.000579865292832	0.000478070235347	0.00069933191483	0.000606590678253	0.000530343207819	0.000486381322957	0.000364657404369	0.000798598016815	0.000384547121813	0.000478371622995	0.000285327056138	0.000648766879524	0.000505019897784	0.00037797863599	0.00152160055929	0.000310808834284	0.000467955239064	0.000386491457206	0.00167570586857	0.000381359164061	0.000390031613089	0.000208833663987	0.000193991124906	0.000229703172456	0.000993541977149	0.000350920288456	0.000216338553194	0.000320166486573	0.000339378513098	0.000309999418751	0.00148053210766	0.00121775211979	0.000420885840905	0.00137846798116	0.000256168046238	0.000110164512338	0.00032483352282	0.000233858866174	0.000444030016429	0.0	0.000126770830032	0.00125563187828	0.00141109566804	0.00061316635389	0.00104068346281	0.000766793233743	0.00127856800384	0.000958075333109	0.0	0.000334280461307	0.000960379247635	0.00074294205052	0.00449489881251	0.000301769321178	0.000984343153604	0.000960176672508	0.000345786064822	0.00460878205535	0.000759171278836	0.000318321686802	0.000973143930691	0.00513237779308	0.000584463024596	0.000320029259818	0.00118138858597	0.000983654590737	0.000194847369561	0.000615028077369	0.000730471306174	0.00129981802548	0.00076611579293	0.00197596902319	0.000178534642587	0.000889333555667	6.69344042838e-05	0.000963872626017	0.00136748426308	0.000407055630936	2.89142691918e-05	0.000458100748231	0.00109569743098	0.000420221036265	0.000288235554964	0.000298345062389	0.000320919784007	0.00109598523304	0.000630645292538	0.0018487241521	0.0	1.80982372317e-05	0.000877273986518	0.0	0.000663945790779	0.0	0.000665114732291	0.0	0.0	0.000229866185042	0.00141764375794	0.0026455026455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878	0.0	0.0	0.0	0.00335570469799	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	0.000885420574773	0.000862688713156	0.00122638146168	0.000603932270114	0.00128205128205	0.0127169254549	0.00808163090313	0.00793969400955	0.000286842141208	0.000959721457586	0.00262385735244	0.00143950299265	0.000891699092088	0.000784013419392	0.00115353046873	0.00229249245696	0.00121984763864	0.000802482345388	0.0020667859162	0.000686827060986	0.000361544782251	0.00133654103181	0.000365657452099	0.000488301119023	0.000693019164645	0.000720733706914	0.000247883456639	0.000944287063267	0.000904945877275	0.000800213390237	0.00122508358643	0.00165921510184	0.000859754706718	0.000915278494284	0.000620322567735	0.000721179340333	0.000813748474222	0.0019003844964	0.00207468879668	0.000990319625659	0.00143081486652	0.000352231063578	0.000991480611046	0.00100157002869	0.000487205971196	0.000865858532037	0.00143163922691	0.00107755205527	0.0035083831893	0.0016975586984	0.000668908749698	0.00118589510879	0.00191236384801	0.00519418251558	0.00303390522151	0.0	0.000584990807287	0.000837777641554	0.00091775194476	0.00907342364944	0.00065118642991	0.00119279229201	0.00268849468302	0.00127674854703	0.0041436756094	0.000710192486653	0.000515377969108	0.00244637571465	0.00736475349982	0.00115269096518	0.00214876788735	0.00190839694656	0.000753437558862	0.000692790647326	0.000543720474196	0.000547853479631	0.00579918811366	0.00155047243807	0.00227535826913	0.000480670191581	0.00179719489374	0.000557786702365	0.00126731400828	0.00306056001736	0.000976933514247	0.0	0.000254500415684	0.000567414741044	0.000609320502584	0.000288235554964	0.000649339253435	0.000697651704363	0.00134594677742	0.000650988689072	0.00285296937052	0.0	0.000524848879719	0.00376304367901	0.0030487804878	0.000878751781913	0.00404858299595	0.00399068839375	0.0	0.0117647058824	4.92570396519e-05	0.00156531498272	0.0	0.0	0.0	0.0	0.0	0.0	0.0119047619048	0.0	0.0	0.0	0.0	0.00461361014994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103092783505	0.0030487804878	0.0	3.06274023369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.00324675324675	0.00381679389313	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	0.00037517820965	0.000575125808771	0.000584670231729	0.000234862549489	0.000559440559441	0.00263472212464	0.00137194795172	0.000936705473036	9.56140470694e-05	0.000550537890398	0.000507843358537	0.000340934919312	0.000486381322957	0.000127630091529	0.000421482286652	0.000724723421878	0.000334860136097	0.000267494115129	0.000648766879524	0.000262610346848	0.000115036976171	0.000760800279646	0.00010969723563	0.000406917599186	0.000266545832556	0.00050451359484	7.62718328121e-05	0.000513199490906	0.00015662524799	0.000339484468586	0.000102090298869	0.000586189766518	0.000333374274034	0.000332828543376	0.000420218513627	0.000487856612578	0.000290624455079	0.000729217306757	0.000496121233989	0.000396127850264	0.00054091781539	0.000128084023119	7.34430082256e-05	0.000297764062585	0.000350788299261	0.000288619510679	0.0	0.000126770830032	0.00101558460743	0.000572926060709	0.000668908749698	0.000629250465887	0.000637454616003	0.000958926002877	0.000904848925714	0.0	0.000480528163129	0.000633441631419	0.000509862191533	0.0022160896471	0.000127060766812	0.00041689827682	0.0015122782592	0.000199491960474	0.000465106445953	0.000293872753098	7.57908778099e-05	0.0010812710341	0.00194028916568	0.000633168276646	0.000365747725506	0.00113595056343	0.000313932316193	0.0	0.000276316962296	0.000441326414147	0.000979862819205	0.000674911531867	0.000958045587003	0.0	0.000796694643618	0.0	0.000874625160645	0.000976774473627	0.000461329715061	0.0	0.00015270024941	0.000430452562171	0.000189099466319	0.000199547691898	0.000157947385971	0.000320919784007	0.000519150899862	0.00046789812027	0.00132377778792	0.0	9.04911861585e-05	0.000669498568658	0.0	0.000351500712765	0.0	0.000498836049218	0.0	0.0	0.000706017568344	0.000945095838625	0.0	0.0	0.00632911392405	0.0	0.0	0.0	0.0	0.00507614213198	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
